1767,,,,,821,Domeinnaambeleid,Websitetest Internet.nl,,,,,,,,,,,E-mailtest Internet.nl,,,,,,,,,565
URL,Organisatietype,Organisatie,Suborganisatie,Afdeling,Bezoeken/mnd,Voldoet,Totaal,IPv6,DNSSEC,HTTPS,CSP,RefPol.,X-Cont.,X-Frame.,SecurityTxt,RPKI,Testdatum,Totaal,IPv6,DNSSEC,STARTTLS en DANE,DMARC,DKIM,SPF,RPKI,Testdatum,Platformgebruik
http://annualreport.dopingautoriteit.nl,Overheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",Dopingautoriteit,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 19:28:23,ja,ja,ja,,ja,,ja,ja,2024-06-13 18:59:42
http://digicampus.tech,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,,,nee,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 19:41:44,nee,ja,nee,nee,ja,ja,ja,ja,2024-06-13 19:12:22
http://pgw.belastingdienst.nl,Rijksoverheid,FIN (Ministerie van Financiën),Belastingdienst,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 19:41:44,nee,ja,ja,,ja,nee,ja,ja,2024-06-13 19:12:22
http://haaglandenveilig.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),Politie,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 19:41:44,nee,nee,nee,nee,nee,nee,ja,waarschuwing,2024-06-13 19:12:22
http://politieorkest.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),Politie,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 19:41:44,nee,nee,ja,ja,ja,ja,ja,waarschuwing,2024-06-13 19:12:22
http://cip-overheid.nl,Overheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),UWV (Uitvoeringsinstituut Werknemersverzekeringen),,,,ja,ja,ja,ja,waarschuwing,ja,ja,info,ja,ja,2024-06-20 19:41:44,ja,ja,ja,ja,ja,ja,ja,ja,2024-06-13 19:12:22
http://bio-overheid.nl,Overheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),UWV (Uitvoeringsinstituut Werknemersverzekeringen),,,,ja,ja,ja,ja,waarschuwing,ja,ja,info,ja,ja,2024-06-20 19:41:44,nee,ja,ja,,ja,ja,nee,ja,2024-06-13 19:12:22
http://kamerindeklas.nl,Overheid,TK (Tweede Kamer der Staten-Generaal),,ProDemos,,,nee,nee,ja,ja,waarschuwing,ja,waarschuwing,ja,waarschuwing,ja,2024-06-20 19:41:44,nee,nee,nee,nee,nee,ja,nee,waarschuwing,2024-06-13 19:12:22
http://geodata.basisinformatie-overstromingen.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 19:41:44,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:12:22
http://afsprakenstelsel.etoegang.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,eHerkenning/idensys,,ja,nee,nee,nee,nee,waarschuwing,waarschuwing,ja,info,waarschuwing,ja,2024-06-20 19:41:44,nee,ja,nee,,ja,nee,nee,ja,2024-06-13 19:12:22
http://publicaties.cibg.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CIBG,,,ja,nee,nee,ja,nee,,,,,,waarschuwing,2024-06-20 19:41:44,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:12:22
http://elearning.zorgvannu.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/Zorgverzekeringen,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 19:41:44,nee,nee,nee,nee,ja,ja,ja,ja,2024-06-13 19:12:22
http://ez.maps.arcgis.com,Rijksoverheid,EZK (Ministerie van Economische Zaken en Klimaat),RVO (Rijksdienst voor Ondernemend Nederland),,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 19:41:44,nee,ja,ja,,ja,ja,nee,ja,2024-06-13 19:12:22
http://publicatie.centrumvoorstandaarden.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,Centrum voor Standaarden,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 19:41:44,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:12:22
http://faculteitmilitairewetenschappen.nl,Rijksoverheid,DEF (Ministerie van Defensie),NLDA (Nederlandse Defensie Academie),FMW,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 19:41:44,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:12:22,Stichting Pleio
http://cbpbes.com,Overheid,JenV (Ministerie van Justitie en Veiligheid),,,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 19:59:04,ja,ja,ja,ja,ja,ja,ja,ja,2024-06-13 19:16:22
http://bankdataretrievalportal.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),,DGRR,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22,Stichting Pleio
http://groei.versnellingshuisce.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DGMI,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,ja,ja,ja,2024-06-13 19:16:22
http://financiering.versnellingshuisce.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DGMI,,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,ja,ja,ja,2024-06-13 19:16:22
http://standaarden.rws.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,ja,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://standaarden.rijkswaterstaat.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,ja,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://paint.tool.cultureelerfgoed.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",RCE (Rijksdienst voor het Cultureel Erfgoed),,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://plastic.tool.cultureelerfgoed.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",RCE (Rijksdienst voor het Cultureel Erfgoed),,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://plastic-en.tool.cultureelerfgoed.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",RCE (Rijksdienst voor het Cultureel Erfgoed),,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://versnellingspartner.versnellingshuisce.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),,BSK/DGMI,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 19:59:04,nee,ja,ja,,ja,nee,ja,ja,2024-06-13 19:16:22
http://aqualarm.rws.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://circulairmaterialenplan.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,nee,ja,nee,waarschuwing,,,,info,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://archis.cultureelerfgoed.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",RCE (Rijksdienst voor het Cultureel Erfgoed),,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,ja,waarschuwing,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://bmw9520.waddenzee.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,nee,ja,nee,,,,,,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://gebiedagen2.waddenzee.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,nee,ja,nee,,,,,,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://videoleren.nvwa.nl,Rijksoverheid,"LNV (Ministerie van Landbouw, Natuur en Voedselkwaliteit)",NVWA (Nederlandse Voedsel- en Warenautoriteit),,,ja,nee,ja,nee,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,waarschuwing,2024-06-20 19:59:04,nee,ja,nee,,ja,nee,nee,ja,2024-06-13 19:16:22
http://www.openbare-inspectieresultaten.nvwa.nl,Rijksoverheid,"LNV (Ministerie van Landbouw, Natuur en Voedselkwaliteit)",NVWA (Nederlandse Voedsel- en Warenautoriteit),,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://clinicaltrialregister.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CCMO (Centrale Commissie Mensgebonden Onderzoek),,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://levjenv.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),,,,ja,nee,nee,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22,Stichting Pleio
http://adr.trainingscatalogus.nl/nl/ClassLogin,Rijksoverheid,FIN (Ministerie van Financiën),ADR (Auditdienst Rijk),,,nee,nee,nee,ja,nee,,,,,,ja,2024-06-20 19:59:04,nee,ja,ja,,nee,ja,nee,ja,2024-06-13 19:16:22
http://designthinking.gebruikercentraal.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://bereken.uwbeslagvrijevoet.nl,Rijksoverheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),,DGSZI/PDV,,ja,nee,nee,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 19:59:04,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:16:22
http://ivopzee.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:16:13,nee,nee,ja,nee,ja,,ja,ja,2024-06-13 19:27:23
http://digitalnorthsea.eu,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:16:13,nee,nee,ja,nee,ja,,ja,ja,2024-06-13 19:27:23
http://coronatest.nl,Overheid,GGD,Ghor,Kerndepartement/IZB,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:16:13,ja,ja,ja,,ja,ja,ja,ja,2024-06-13 19:27:23
http://aanmelden.brba.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/DICIO/iRealisatie,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:16:13,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:27:23
http://bagviewer.kadaster.nl,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Kadaster,,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 20:16:13,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:27:23
http://developer.kadaster.nl,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Kadaster,,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:16:13,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:27:23
http://labs.kadaster.nl,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Kadaster,,,,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:16:13,nee,ja,nee,,ja,nee,nee,ja,2024-06-13 19:27:23
http://mijn.kadaster.nl,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Kadaster,,,,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 20:16:13,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:27:23
http://kadaster.webgispublisher.nl,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Kadaster,,,,nee,nee,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:16:13,nee,nee,ja,,nee,nee,nee,ja,2024-06-13 19:27:23
http://jobs.werkenvoornederland.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),O&P Rijk (Organisatie en Personeel Rijk),P-direkt,,ja,nee,nee,nee,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:16:13,nee,ja,nee,,ja,nee,nee,ja,2024-06-13 19:27:23,Carriere Sites Overheid (BZK)
http://omgevingswet.overheid.nl,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,RB/SBO/IPLO,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:16:13,nee,ja,ja,nee,ja,ja,ja,ja,2024-06-13 19:27:23
http://stelselcatalogus.omgevingswet.overheid.nl,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,RB/SBO/IPLO,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:16:13,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:27:23
http://digitaaltoegankelijk.pleio.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,DigiToegankelijk,,info,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:16:13,ja,ja,ja,,ja,ja,ja,ja,2024-06-13 19:27:23,Stichting Pleio
http://themalessen.geldlessen.nl,Rijksoverheid,FIN (Ministerie van Financiën),,AGT/FM,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,waarschuwing,ja,2024-06-20 20:16:13,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:27:23
http://services.belastingdienst.nl,Rijksoverheid,FIN (Ministerie van Financiën),Belastingdienst,Toeslagen,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:16:13,nee,ja,ja,,ja,nee,ja,ja,2024-06-13 19:27:23
http://services.belastingdienst.nl/toeslagen-herstel,Rijksoverheid,FIN (Ministerie van Financiën),Belastingdienst,Toeslagen,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:16:13,nee,ja,ja,,ja,nee,ja,ja,2024-06-13 19:27:23
http://nh.douane.nl,Rijksoverheid,FIN (Ministerie van Financiën),Douane,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:16:13,nee,ja,ja,,ja,nee,ja,ja,2024-06-13 19:27:23
http://onboarding.belastingdienst.nl,Rijksoverheid,FIN (Ministerie van Financiën),Belastingdienst,,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:16:13,nee,ja,ja,,ja,nee,ja,ja,2024-06-13 19:27:23
http://2020.jaarverslagrechtspraak.nl,Overheid,JenV (Ministerie van Justitie en Veiligheid),RvdR (Raad voor de rechtspraak),,,,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:16:13,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:27:23
http://leren.rijksacademie.nl,Rijksoverheid,FIN (Ministerie van Financiën),Rijksacademie,,,ja,nee,nee,nee,nee,,,,,,ja,2024-06-20 20:30:33,nee,ja,nee,info,ja,nee,nee,ja,2024-06-13 19:36:23
http://rdobeheer.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",,Kerndepartement/DICIO/iRealisatie,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:30:33,ja,ja,ja,ja,ja,ja,ja,ja,2024-06-13 19:36:23
http://archief.rijksfinancien.nl,Rijksoverheid,FIN (Ministerie van Financiën),,DGRB/BZ/BBH,,ja,nee,nee,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:30:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:36:23
http://beeldbieb.gebruikercentraal.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 20:30:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:36:23
http://redactie.gebruikercentraal.nl,Rijksoverheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),,,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,ja,ja,2024-06-20 20:30:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:36:23
http://www.meetingpointdji.nl,Rijksoverheid,JenV (Ministerie van Justitie en Veiligheid),DJI (Dienst Justitiële Inrichtingen),,,ja,nee,nee,nee,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:30:33,nee,ja,nee,,ja,nee,nee,ja,2024-06-13 19:36:23
http://designsystem.cibg.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",CIBG,,,ja,nee,nee,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,waarschuwing,2024-06-20 20:30:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:36:23
http://repository.scp.nl,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",SCP (Sociaal en Cultureel Planbureau),,,ja,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:30:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:36:23
http://identifier.overheid.nl,Overheid,BZK (Ministerie van Binnenlandse Zaken en Koninkrijksrelaties),Logius,,,,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,waarschuwing,ja,2024-06-20 20:30:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:36:23
http://processierups.nu,Rijksoverheid,"VWS (Ministerie van Volksgezondheid, Welzijn en Sport)",RIVM (Rijksinstituut voor Volksgezondheid en Milieu),,,nee,nee,ja,ja,nee,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:30:33,nee,nee,ja,ja,ja,ja,ja,waarschuwing,2024-06-13 19:36:23
http://www.duo.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",DUO (Dienst Uitvoering Onderwijs),,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:39:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:37:23
http://www.inburgeren.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",DUO (Dienst Uitvoering Onderwijs),,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,waarschuwing,ja,2024-06-20 20:39:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:37:23
http://www.odc-noord.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",DUO (Dienst Uitvoering Onderwijs),ODC-Noord,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:39:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:37:23
http://www.iuc-noord.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",DUO (Dienst Uitvoering Onderwijs),IUC-Noord,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,info,info,ja,2024-06-20 20:39:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:37:23
http://www.sso-noord.nl,Rijksoverheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",DUO (Dienst Uitvoering Onderwijs),SSO-Noord,,nee,ja,ja,ja,ja,waarschuwing,ja,ja,info,info,ja,2024-06-20 20:39:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:37:23
http://www.internationalstudy.nl,Overheid,"OCW (Ministerie van Onderwijs, Cultuur en Wetenschap)",DUO (Dienst Uitvoering Onderwijs),GHO,,,nee,ja,ja,nee,waarschuwing,waarschuwing,ja,info,waarschuwing,ja,2024-06-20 20:39:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:37:23
http://www.financieelfittewerknemers.nl,Rijksoverheid,FIN (Ministerie van Financiën),,AGT/FM,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.weekvanhetgeld.nl,Rijksoverheid,FIN (Ministerie van Financiën),,AGT/FM,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.wijzeringeldzaken.nl,Rijksoverheid,FIN (Ministerie van Financiën),,AGT/FM,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.geldlessen.nl,Rijksoverheid,FIN (Ministerie van Financiën),,AGT/FM,,ja,ja,ja,ja,ja,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.rijksfinancien.nl,Rijksoverheid,FIN (Ministerie van Financiën),,DGRB/BZ/BBH,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.rijksbegroting.nl,Rijksoverheid,FIN (Ministerie van Financiën),,DGRB/BZ/BBH,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,waarschuwing,ja,2024-06-20 20:39:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:37:23
http://www.bics.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,nee,ja,ja,ja,ja,waarschuwing,waarschuwing,ja,ja,ja,waarschuwing,2024-06-20 20:39:33,nee,nee,ja,nee,nee,nee,ja,waarschuwing,2024-06-13 19:37:23
https://www.1ratio.nl,Rijksoverheid,SZW (Ministerie van Sociale Zaken en Werkgelegenheid),,DGW/KO,,ja,nee,ja,ja,nee,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,nee,ja,ja,,ja,nee,nee,ja,2024-06-13 19:37:23
http://www.a16rotterdam.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.a1oost.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.a28a1knooppunthoevelaken.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,ja,ja,ja,ja,waarschuwing,ja,ja,ja,info,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.a4haaglanden-n14.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.a6zonlelystaddronten.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.a7a8.nl,Rijksoverheid,IenW (Ministerie van Infrastructuur en Waterstaat),RWS (Rijkswaterstaat),,,ja,nee,ja,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,waarschuwing,ja,2024-06-20 20:39:33,ja,ja,ja,,ja,,ja,ja,2024-06-13 19:37:23
http://www.acm.nl,Overheid,EZK (Ministerie van Economische Zaken en Klimaat),ACM (Autoriteit Consument & Markt),,,,ja,ja,ja,ja,waarschuwing,ja,ja,ja,ja,ja,2024-06-20 20:39:33,nee,nee,ja,nee,ja,nee,ja,ja,2024-06-13 19:37:23,DICTU Platform (EZK/DICTU)
http://www.actal.nl,Overheid,EZK (Ministerie van Economische Zaken en Klimaat),ATR (Adviescollege Toetsing Regeldruk),,,,nee,nee,ja,nee,waarschuwing,waarschuwing,waarschuwing,info,info,ja,2024-06-20 20:39:33,nee,ja,ja,,nee,nee,nee,ja,2024-06-13 19:37:23
